country,lead_time_group,n_obs,variable,rmse
Ghana,7-12h,1476,relative_humidity_2m,5.296237862988691
Ghana,7-12h,1476,dew_point_2m,1.0362076467884573
Ghana,7-12h,1476,apparent_temperature,1.310707415687916
Ghana,7-12h,1476,precipitation,0.5875515315000223
Ghana,7-12h,1476,rain,0.5925577281975255
Ghana,7-12h,1476,showers,0.17499516059897866
Ghana,7-12h,1476,snowfall,0
Ghana,7-12h,1476,snow_depth,0
Ghana,7-12h,1476,weather_code,29.543408877955862
Ghana,7-12h,1476,pressure_msl,0.4380450534302231
Ghana,7-12h,1476,surface_pressure,0.43804505343022365
Ghana,7-12h,1476,cloud_cover,36.12947208841466
Ghana,7-12h,1476,wind_speed_10m,3.10475420041369
Ghana,7-12h,1476,wind_gusts_10m,8.826770840394277
Greece,0h,744,temperature_2m,1.3357974542233852
Greece,0h,744,relative_humidity_2m,9.040232654728134
Greece,0h,744,dew_point_2m,1.877032948078441
Greece,0h,744,apparent_temperature,1.6714796098132652
Greece,0h,744,precipitation,0.4459796513994395
Greece,0h,744,rain,0.44697309341453556
Greece,0h,744,showers,0.24555182533373923
Greece,0h,744,snowfall,0
Greece,0h,744,snow_depth,0
Greece,0h,744,weather_code,19.160541330714576
Greece,0h,744,pressure_msl,0.4303661856645338
Greece,0h,744,surface_pressure,0.4227406739590545
Greece,0h,744,cloud_cover,27.29971050301426
Greece,0h,744,wind_speed_10m,3.5521725897719105
Greece,0h,744,wind_gusts_10m,7.80378664633429
Greece,1-6h,4072,temperature_2m,1.2235933746804475
Greece,1-6h,4072,relative_humidity_2m,9.214082286218755
Greece,1-6h,4072,dew_point_2m,1.7759886148062478
Greece,1-6h,4072,apparent_temperature,1.4845653184268568
Greece,1-6h,4072,precipitation,0.5644294022269143
Greece,1-6h,4072,rain,0.5978103463608756
Greece,1-6h,4072,showers,0.15956719458405705
Greece,1-6h,4072,snowfall,0
Greece,1-6h,4072,snow_depth,0
Greece,1-6h,4072,weather_code,18.61276892335222
Greece,1-6h,4072,pressure_msl,0.4509921392072368
Greece,1-6h,4072,surface_pressure,0.44548046951913184
Greece,1-6h,4072,cloud_cover,29.14440538803969
Greece,1-6h,4072,wind_speed_10m,3.5308950762225617
Greece,1-6h,4072,wind_gusts_10m,7.819431365273814
Greece,13-18h,1856,temperature_2m,1.2529835084364809
Greece,13-18h,1856,relative_humidity_2m,9.405840078706786
Greece,13-18h,1856,dew_point_2m,1.6550145847883242
Greece,13-18h,1856,apparent_temperature,1.467819312614042
Greece,13-18h,1856,precipitation,0.661625154318959
Greece,13-18h,1856,rain,0.6549299120174406
Greece,13-18h,1856,showers,0.2131202914334758
Greece,13-18h,1856,snowfall,0
Greece,13-18h,1856,snow_depth,0
Greece,13-18h,1856,weather_code,18.91530578931909
Greece,13-18h,1856,pressure_msl,0.5068815239386286
Greece,13-18h,1856,surface_pressure,0.5063710476824633
Greece,13-18h,1856,cloud_cover,28.425208124067478
Greece,13-18h,1856,wind_speed_10m,3.814878427131473
Greece,13-18h,1856,wind_gusts_10m,7.883380871524428
Greece,19-24h,552,temperature_2m,1.2955190331359054
Greece,19-24h,552,relative_humidity_2m,9.099092166852117
Greece,19-24h,552,dew_point_2m,1.8385761661787579
Greece,19-24h,552,apparent_temperature,1.6456574387754888
Greece,19-24h,552,precipitation,0.9115602168729761
Greece,19-24h,552,rain,0.9107848184435479
Greece,19-24h,552,showers,0.33122521783151754
Greece,19-24h,552,snowfall,0
Greece,19-24h,552,snow_depth,0
Greece,19-24h,552,weather_code,16.868631380099607
Greece,19-24h,552,pressure_msl,0.49347187635530804
Greece,19-24h,552,surface_pressure,0.48912077285143146
Greece,19-24h,552,cloud_cover,35.74157446066886
Greece,19-24h,552,wind_speed_10m,3.5662061195276586
Greece,19-24h,552,wind_gusts_10m,7.8064308309777894
Greece,7-12h,2952,temperature_2m,1.109526987279424
Greece,7-12h,2952,relative_humidity_2m,9.367026871527813
Greece,7-12h,2952,dew_point_2m,1.7485495344012254
Greece,7-12h,2952,apparent_temperature,1.3172454218386995
Greece,7-12h,2952,precipitation,0.6098577069810855
Greece,7-12h,2952,rain,0.6222609356907445
Greece,7-12h,2952,showers,0.17824308178990303
Greece,7-12h,2952,snowfall,0
Greece,7-12h,2952,snow_depth,0
Greece,7-12h,2952,weather_code,18.29950685727657
Greece,7-12h,2952,pressure_msl,0.46802936928670347
Greece,7-12h,2952,surface_pressure,0.4651470612805002
Greece,7-12h,2952,cloud_cover,29.296574806501766
Greece,7-12h,2952,wind_speed_10m,3.6648276984901482
Greece,7-12h,2952,wind_gusts_10m,7.862107246298764
Hungary,0h,372,temperature_2m,1.52398388499368
Hungary,0h,372,relative_humidity_2m,11.13987316774964
Hungary,0h,372,dew_point_2m,1.0646065455247744
Hungary,0h,372,apparent_temperature,1.5782288970909457
Hungary,0h,372,precipitation,0.2956676425290899
Hungary,0h,372,rain,0.2949393959982762
Hungary,0h,372,showers,0
Hungary,0h,372,snowfall,0.0332633674318044
Hungary,0h,372,snow_depth,0.0019399589841579265
Hungary,0h,372,weather_code,15.489503903701877
Hungary,0h,372,pressure_msl,0.3541611321515732
Hungary,0h,372,surface_pressure,0.33279526464786446
Hungary,0h,372,cloud_cover,23.443251086514778
Hungary,0h,372,wind_speed_10m,2.4221868729129525
Hungary,0h,372,wind_gusts_10m,4.787219769164517
Hungary,1-6h,2036,temperature_2m,1.5210797788139514
Hungary,1-6h,2036,relative_humidity_2m,11.043493225995702
Hungary,1-6h,2036,dew_point_2m,1.044928814751435
Hungary,1-6h,2036,apparent_temperature,1.5306142429453833
Hungary,1-6h,2036,precipitation,0.236294245656664
Hungary,1-6h,2036,rain,0.2389400299604176
Hungary,1-6h,2036,showers,0
Hungary,1-6h,2036,snowfall,0.03148891968404711
Hungary,1-6h,2036,snow_depth,0.0022382634301420373
Hungary,1-6h,2036,weather_code,16.988294826150046
Hungary,1-6h,2036,pressure_msl,0.4032651606373779
Hungary,1-6h,2036,surface_pressure,0.3776153072053029
Hungary,1-6h,2036,cloud_cover,25.32018926238324
Hungary,1-6h,2036,wind_speed_10m,2.7599293860731327
Hungary,1-6h,2036,wind_gusts_10m,5.204697892978124
Hungary,13-18h,928,temperature_2m,1.6361553441971297
Hungary,13-18h,928,relative_humidity_2m,10.587280918223493
Hungary,13-18h,928,dew_point_2m,1.046237099784517
Hungary,13-18h,928,apparent_temperature,1.6284843281089787
Hungary,13-18h,928,precipitation,0.32166726222325903
Hungary,13-18h,928,rain,0.3286925510312764
Hungary,13-18h,928,showers,0
Hungary,13-18h,928,snowfall,0.029783703018886713
Hungary,13-18h,928,snow_depth,0.0021774708517784637
Hungary,13-18h,928,weather_code,19.242217414697368
Hungary,13-18h,928,pressure_msl,0.5000646509926666
Hungary,13-18h,928,surface_pressure,0.4767888276867414
Hungary,13-18h,928,cloud_cover,30.315830336072228
Hungary,13-18h,928,wind_speed_10m,2.8432315271960142
Hungary,13-18h,928,wind_gusts_10m,5.676716283083089
Hungary,19-24h,276,temperature_2m,1.3907562326125757
Hungary,19-24h,276,relative_humidity_2m,8.982269168772993
Hungary,19-24h,276,dew_point_2m,0.8965311572622722
Hungary,19-24h,276,apparent_temperature,1.5186521483954405
Hungary,19-24h,276,precipitation,0.3161131699753809
Hungary,19-24h,276,rain,0.3179417502023588
Hungary,19-24h,276,showers,0
Hungary,19-24h,276,snowfall,0.0206418738616856
Hungary,19-24h,276,snow_depth,0.002691909510290828
Hungary,19-24h,276,weather_code,21.099488282825757
Hungary,19-24h,276,pressure_msl,0.48357065637830426
Hungary,19-24h,276,surface_pressure,0.47502860325778434
Hungary,19-24h,276,cloud_cover,30.24860758563219
Hungary,19-24h,276,wind_speed_10m,2.8208077782328824
Hungary,19-24h,276,wind_gusts_10m,5.5922435932098935
Hungary,7-12h,1476,temperature_2m,1.6385721525727794
Hungary,7-12h,1476,relative_humidity_2m,11.295009330335134
Hungary,7-12h,1476,dew_point_2m,1.1104333976530543
Hungary,7-12h,1476,apparent_temperature,1.6471869754977189
Hungary,7-12h,1476,precipitation,0.23328483816604367
Hungary,7-12h,1476,rain,0.2339753073391388
Hungary,7-12h,1476,showers,0.01959619453129615
Hungary,7-12h,1476,snowfall,0.022610763199550004
Hungary,7-12h,1476,snow_depth,0.002239095829905758
Hungary,7-12h,1476,weather_code,15.82770546107684
Hungary,7-12h,1476,pressure_msl,0.5049349954137619
Hungary,7-12h,1476,surface_pressure,0.46625998539842606
Hungary,7-12h,1476,cloud_cover,29.58965064806029
Hungary,7-12h,1476,wind_speed_10m,2.9628572417904904
Hungary,7-12h,1476,wind_gusts_10m,5.718887785817717
India,0h,1860,temperature_2m,1.9787717489413987
India,0h,1860,relative_humidity_2m,13.312537546011972
India,0h,1860,dew_point_2m,3.2624731696667943
India,0h,1860,apparent_temperature,2.0201032657517968
India,0h,1860,precipitation,1.0873910772296735
India,0h,1860,rain,1.121313553838312
India,0h,1860,showers,0.17357716514007399
India,0h,1860,snowfall,0
India,0h,1860,snow_depth,0
India,0h,1860,weather_code,16.323345640622385
India,0h,1860,pressure_msl,0.4239851894349786
India,0h,1860,surface_pressure,0.4042781965615441
India,0h,1860,cloud_cover,29.21229303762594
India,0h,1860,wind_speed_10m,4.369300281078947
India,0h,1860,wind_gusts_10m,9.360585405827187
India,1-6h,10180,temperature_2m,2.0039264012460642
India,1-6h,10180,relative_humidity_2m,14.772738126309777
India,1-6h,10180,dew_point_2m,3.5586218939204515
India,1-6h,10180,apparent_temperature,1.8847928288962015
India,1-6h,10180,precipitation,0.8967579677104962
India,1-6h,10180,rain,0.9240127743016823
India,1-6h,10180,showers,0.17853914948223232
India,1-6h,10180,snowfall,0
India,1-6h,10180,snow_depth,0
India,1-6h,10180,weather_code,15.129311640881602
India,1-6h,10180,pressure_msl,0.434316299866883
India,1-6h,10180,surface_pressure,0.4109550905439765
India,1-6h,10180,cloud_cover,30.625181928812896
India,1-6h,10180,wind_speed_10m,4.246564079735591
India,1-6h,10180,wind_gusts_10m,9.718085139672596
India,13-18h,4640,temperature_2m,2.075062317302701
India,13-18h,4640,relative_humidity_2m,12.97683612680953
India,13-18h,4640,dew_point_2m,2.97440808368251
India,13-18h,4640,apparent_temperature,2.5091367522276085
India,13-18h,4640,precipitation,0.7189611758737694
India,13-18h,4640,rain,0.7550976187176751
India,13-18h,4640,showers,0.09922110454034916
India,13-18h,4640,snowfall,0
India,13-18h,4640,snow_depth,0
India,13-18h,4640,weather_code,14.168414361432312
India,13-18h,4640,pressure_msl,0.4347363449898951
India,13-18h,4640,surface_pressure,0.4102827032080705
India,13-18h,4640,cloud_cover,32.624773747398855
India,13-18h,4640,wind_speed_10m,4.607409231616637
India,13-18h,4640,wind_gusts_10m,9.119214273473194
India,19-24h,1380,temperature_2m,2.192298773671937
India,19-24h,1380,relative_humidity_2m,11.352456160213315
India,19-24h,1380,dew_point_2m,3.090267564983396
India,19-24h,1380,apparent_temperature,2.864340984478335
India,19-24h,1380,precipitation,0.9489964188017523
India,19-24h,1380,rain,0.9802025818417719
India,19-24h,1380,showers,0.0723317638245537
India,19-24h,1380,snowfall,0
India,19-24h,1380,snow_depth,0
India,19-24h,1380,weather_code,15.343553619717937
India,19-24h,1380,pressure_msl,0.4803983854007531
India,19-24h,1380,surface_pressure,0.46601921960738735
India,19-24h,1380,cloud_cover,36.46274652378741
India,19-24h,1380,wind_speed_10m,4.378427022162845
India,19-24h,1380,wind_gusts_10m,8.705117601949334
India,7-12h,7380,temperature_2m,2.048423281545932
India,7-12h,7380,relative_humidity_2m,14.826969494480114
India,7-12h,7380,dew_point_2m,3.3121076236392297
India,7-12h,7380,apparent_temperature,2.051850245728062
India,7-12h,7380,precipitation,0.819833746117902
India,7-12h,7380,rain,0.83873048990027
India,7-12h,7380,showers,0.15477057064989905
India,7-12h,7380,snowfall,0
India,7-12h,7380,snow_depth,0
India,7-12h,7380,weather_code,14.241395443334959
India,7-12h,7380,pressure_msl,0.44196530783912524
India,7-12h,7380,surface_pressure,0.41366889080460556
India,7-12h,7380,cloud_cover,32.92534052641655
India,7-12h,7380,wind_speed_10m,4.3907972249926
India,7-12h,7380,wind_gusts_10m,9.528635348197348
Indonesia,0h,372,temperature_2m,1.273552309043868
Indonesia,0h,372,relative_humidity_2m,7.30517565824734
Indonesia,0h,372,dew_point_2m,1.0698206060046975
Indonesia,0h,372,apparent_temperature,1.60214909431991
Indonesia,0h,372,precipitation,0.7709789894352099
Indonesia,0h,372,rain,0.9201157009995028
Indonesia,0h,372,showers,0.44353176899465374
Indonesia,0h,372,snowfall,0
Indonesia,0h,372,snow_depth,0
Indonesia,0h,372,weather_code,35.047356595056854
Indonesia,0h,372,pressure_msl,0.4649546168164383
Indonesia,0h,372,surface_pressure,0.46071473225427173
Indonesia,0h,372,cloud_cover,24.08542145949953
Indonesia,0h,372,wind_speed_10m,3.4751266705465698
Indonesia,0h,372,wind_gusts_10m,8.215210126305646
Indonesia,1-6h,2036,temperature_2m,1.3415126494390979
Indonesia,1-6h,2036,relative_humidity_2m,7.526443233072842
Indonesia,1-6h,2036,dew_point_2m,1.1345571996566461
Indonesia,1-6h,2036,apparent_temperature,1.6614430255980637
Indonesia,1-6h,2036,precipitation,0.8707932837508224
Indonesia,1-6h,2036,rain,0.8521093669717187
Indonesia,1-6h,2036,showers,0.5127164835797472
Indonesia,1-6h,2036,snowfall,0
Indonesia,1-6h,2036,snow_depth,0
Indonesia,1-6h,2036,weather_code,36.773546377294984
Indonesia,1-6h,2036,pressure_msl,0.4622699608447545
Indonesia,1-6h,2036,surface_pressure,0.45914629930451384
Indonesia,1-6h,2036,cloud_cover,23.91229061458039
Indonesia,1-6h,2036,wind_speed_10m,3.215602312448962
Indonesia,1-6h,2036,wind_gusts_10m,7.68308810499246
Indonesia,13-18h,928,temperature_2m,0.9211593145371872
Indonesia,13-18h,928,relative_humidity_2m,5.3536565010312795
Indonesia,13-18h,928,dew_point_2m,1.1242238702077214
Indonesia,13-18h,928,apparent_temperature,1.570676880223608
Indonesia,13-18h,928,precipitation,0.6647692106650818
Indonesia,13-18h,928,rain,0.6608999872170133
Indonesia,13-18h,928,showers,0.3251325989447255
Indonesia,13-18h,928,snowfall,0
Indonesia,13-18h,928,snow_depth,0
Indonesia,13-18h,928,weather_code,29.311790025222933
Indonesia,13-18h,928,pressure_msl,0.39786607519755124
Indonesia,13-18h,928,surface_pressure,0.39786607519755124
Indonesia,13-18h,928,cloud_cover,21.988290379042738
Indonesia,13-18h,928,wind_speed_10m,3.252634873558613
Indonesia,13-18h,928,wind_gusts_10m,7.202463060504444
Indonesia,19-24h,276,temperature_2m,0.9137436928547765
Indonesia,19-24h,276,relative_humidity_2m,4.953406089152995
Indonesia,19-24h,276,dew_point_2m,1.120946804772838
Indonesia,19-24h,276,apparent_temperature,1.5479298939298702
Indonesia,19-24h,276,precipitation,0.5617003172304709
Indonesia,19-24h,276,rain,0.5440721392918619
Indonesia,19-24h,276,showers,0.14218787326754637
Indonesia,19-24h,276,snowfall,0
Indonesia,19-24h,276,snow_depth,0
Indonesia,19-24h,276,weather_code,28.27376517376929
Indonesia,19-24h,276,pressure_msl,0.36673253690284313
Indonesia,19-24h,276,surface_pressure,0.36673253690284313
Indonesia,19-24h,276,cloud_cover,18.925866051441382
Indonesia,19-24h,276,wind_speed_10m,3.1973267819734406
Indonesia,19-24h,276,wind_gusts_10m,7.4407855670669925
Indonesia,7-12h,1476,temperature_2m,1.1956900922680456
Indonesia,7-12h,1476,relative_humidity_2m,6.683211178252303
Indonesia,7-12h,1476,dew_point_2m,1.1305501454762255
Indonesia,7-12h,1476,apparent_temperature,1.6496324629664112
Indonesia,7-12h,1476,precipitation,0.7668963954151911
Indonesia,7-12h,1476,rain,0.6642843613522205
Indonesia,7-12h,1476,showers,0.5051764563323595
Indonesia,7-12h,1476,snowfall,0
Indonesia,7-12h,1476,snow_depth,0
Indonesia,7-12h,1476,weather_code,35.09624784027667
Indonesia,7-12h,1476,pressure_msl,0.4150782732205174
Indonesia,7-12h,1476,surface_pressure,0.41437581622624686
Indonesia,7-12h,1476,cloud_cover,22.5305573890253
Indonesia,7-12h,1476,wind_speed_10m,3.0978377807737383
Indonesia,7-12h,1476,wind_gusts_10m,6.928753764298978
Iran,0h,372,temperature_2m,1.5446926130519314
Iran,0h,372,relative_humidity_2m,10.045594979622843
Iran,0h,372,dew_point_2m,2.6399637501584254
Iran,0h,372,apparent_temperature,1.6359207068619752
Iran,0h,372,precipitation,0.15794377657615946
Iran,0h,372,rain,0.12092830898502836
Iran,0h,372,showers,0.09755064854862866
Iran,0h,372,snowfall,0
Iran,0h,372,snow_depth,0.001466471150213533
Iran,0h,372,weather_code,11.425542033211736
Iran,0h,372,pressure_msl,1.4315755663430827
Iran,0h,372,surface_pressure,0.9822894039529666
Iran,0h,372,cloud_cover,28.166841635901168
Iran,0h,372,wind_speed_10m,2.9236889351036153
Iran,0h,372,wind_gusts_10m,5.743093093409674
Iran,1-6h,2036,temperature_2m,1.7188970512196338
Iran,1-6h,2036,relative_humidity_2m,10.520771857212415
Iran,1-6h,2036,dew_point_2m,2.583174361883065
Iran,1-6h,2036,apparent_temperature,1.782045909282301
Iran,1-6h,2036,precipitation,0.17718603766942298
Iran,1-6h,2036,rain,0.18483784642098636
Iran,1-6h,2036,showers,0.05946718234481464
Iran,1-6h,2036,snowfall,0.01582070464553763
Iran,1-6h,2036,snow_depth,0.0013661642343172733
Iran,1-6h,2036,weather_code,11.509968345582296
Iran,1-6h,2036,pressure_msl,1.3769895411598645
Iran,1-6h,2036,surface_pressure,0.969383981979618
Iran,1-6h,2036,cloud_cover,29.176988537508084
Iran,1-6h,2036,wind_speed_10m,3.1204518966477806
Iran,1-6h,2036,wind_gusts_10m,5.491868430735646
Iran,13-18h,928,temperature_2m,2.2327982289124297
Iran,13-18h,928,relative_humidity_2m,12.096237659588263
Iran,13-18h,928,dew_point_2m,2.768059820960124
Iran,13-18h,928,apparent_temperature,2.29968138722707
Iran,13-18h,928,precipitation,0.27041634565979916
Iran,13-18h,928,rain,0.2836036573860757
Iran,13-18h,928,showers,0.07413291883618514
Iran,13-18h,928,snowfall,0.00919145030018058
Iran,13-18h,928,snow_depth,0.0014680505487867587
Iran,13-18h,928,weather_code,12.0695720290952
Iran,13-18h,928,pressure_msl,1.5293747313740758
Iran,13-18h,928,surface_pressure,0.9351263053173878
Iran,13-18h,928,cloud_cover,26.328576974786188
Iran,13-18h,928,wind_speed_10m,3.0343720591093386
Iran,13-18h,928,wind_gusts_10m,6.150157693520745
Iran,19-24h,276,temperature_2m,1.5554019938005867
Iran,19-24h,276,relative_humidity_2m,12.956728429437845
Iran,19-24h,276,dew_point_2m,3.6007044399350687
Iran,19-24h,276,apparent_temperature,1.680320880328982
Iran,19-24h,276,precipitation,0.21552093949850637
Iran,19-24h,276,rain,0.21552093949850637
Iran,19-24h,276,showers,0.008512565307587486
Iran,19-24h,276,snowfall,0.011917591430622482
Iran,19-24h,276,snow_depth,0.0014744195615489714
Iran,19-24h,276,weather_code,10.893755690462232
Iran,19-24h,276,pressure_msl,1.8373736770144442
Iran,19-24h,276,surface_pressure,1.3076419755544244
Iran,19-24h,276,cloud_cover,31.41459551855161
Iran,19-24h,276,wind_speed_10m,2.776597333720392
Iran,19-24h,276,wind_gusts_10m,5.790609589696913
Iran,7-12h,1476,temperature_2m,1.9529180445909369
Iran,7-12h,1476,relative_humidity_2m,10.828047490943353
Iran,7-12h,1476,dew_point_2m,2.5757047079483755
Iran,7-12h,1476,apparent_temperature,1.9893176779610235
Iran,7-12h,1476,precipitation,0.17503387206070625
Iran,7-12h,1476,rain,0.18668408745655077
Iran,7-12h,1476,showers,0.050606082734747385
Iran,7-12h,1476,snowfall,0.01979228176194381
Iran,7-12h,1476,snow_depth,0.001327221765635326
Iran,7-12h,1476,weather_code,12.07822291708049
Iran,7-12h,1476,pressure_msl,1.2958083350528407
Iran,7-12h,1476,surface_pressure,0.8878203265578684
Iran,7-12h,1476,cloud_cover,30.6592647482804
Iran,7-12h,1476,wind_speed_10m,3.2822322861869186
Iran,7-12h,1476,wind_gusts_10m,5.870386385440327
Iraq,0h,372,temperature_2m,1.2205454447892135
Iraq,0h,372,relative_humidity_2m,9.4610122443728
Iraq,0h,372,dew_point_2m,2.2350098024850586
Iraq,0h,372,apparent_temperature,1.0843460940183736
Iraq,0h,372,precipitation,0.3284862642584186
Iraq,0h,372,rain,0.25736464236523426
Iraq,0h,372,showers,0.2165218705583977
Iraq,0h,372,snowfall,0
Iraq,0h,372,snow_depth,0
