country,city,lead_time_group,n_obs,variable,rmse
New Zealand,auckland,0h,372,cloud_cover,30.124651427957037
New Zealand,auckland,0h,372,wind_speed_10m,3.7632775694221823
New Zealand,auckland,0h,372,wind_gusts_10m,8.103012847348884
New Zealand,auckland,1-6h,2036,temperature_2m,0.7713687984244055
New Zealand,auckland,1-6h,2036,relative_humidity_2m,6.840377636377357
New Zealand,auckland,1-6h,2036,dew_point_2m,1.2985559457352318
New Zealand,auckland,1-6h,2036,apparent_temperature,1.0316456420907296
New Zealand,auckland,1-6h,2036,precipitation,0.5714645301624518
New Zealand,auckland,1-6h,2036,rain,0.536039100705597
New Zealand,auckland,1-6h,2036,showers,0.207922646943483
New Zealand,auckland,1-6h,2036,snowfall,0
New Zealand,auckland,1-6h,2036,snow_depth,0
New Zealand,auckland,1-6h,2036,weather_code,23.326208099108342
New Zealand,auckland,1-6h,2036,pressure_msl,0.4976269817509891
New Zealand,auckland,1-6h,2036,surface_pressure,0.496173966576296
New Zealand,auckland,1-6h,2036,cloud_cover,31.624267620832384
New Zealand,auckland,1-6h,2036,wind_speed_10m,4.141828653777158
New Zealand,auckland,1-6h,2036,wind_gusts_10m,8.649666402824861
New Zealand,auckland,13-18h,928,temperature_2m,0.8294160804341563
New Zealand,auckland,13-18h,928,relative_humidity_2m,7.519084913141658
New Zealand,auckland,13-18h,928,dew_point_2m,1.3920185046332463
New Zealand,auckland,13-18h,928,apparent_temperature,1.0009155291790233
New Zealand,auckland,13-18h,928,precipitation,0.36868241636662175
New Zealand,auckland,13-18h,928,rain,0.3548615562975666
New Zealand,auckland,13-18h,928,showers,0.11465841322876369
New Zealand,auckland,13-18h,928,snowfall,0
New Zealand,auckland,13-18h,928,snow_depth,0
New Zealand,auckland,13-18h,928,weather_code,24.75217684610163
New Zealand,auckland,13-18h,928,pressure_msl,0.6005923799854245
New Zealand,auckland,13-18h,928,surface_pressure,0.5988314770709997
New Zealand,auckland,13-18h,928,cloud_cover,33.47866665041568
New Zealand,auckland,13-18h,928,wind_speed_10m,3.761250365283442
New Zealand,auckland,13-18h,928,wind_gusts_10m,8.358114733392437
New Zealand,auckland,19-24h,272,temperature_2m,1.0118779861344593
New Zealand,auckland,19-24h,272,relative_humidity_2m,8.693303711004505
New Zealand,auckland,19-24h,272,dew_point_2m,1.7682660167187383
New Zealand,auckland,19-24h,272,apparent_temperature,1.2864680330268607
New Zealand,auckland,19-24h,272,precipitation,0.49363596970666074
New Zealand,auckland,19-24h,272,rain,0.5087470190691683
New Zealand,auckland,19-24h,272,showers,0.06242642728467978
New Zealand,auckland,19-24h,272,snowfall,0
New Zealand,auckland,19-24h,272,snow_depth,0
New Zealand,auckland,19-24h,272,weather_code,32.100600140990586
New Zealand,auckland,19-24h,272,pressure_msl,0.5955101619126035
New Zealand,auckland,19-24h,272,surface_pressure,0.59359324556169
New Zealand,auckland,19-24h,272,cloud_cover,29.02977680204363
New Zealand,auckland,19-24h,272,wind_speed_10m,3.603184865708473
New Zealand,auckland,19-24h,272,wind_gusts_10m,7.950989579550312
New Zealand,auckland,7-12h,1422,temperature_2m,0.76584986759193
New Zealand,auckland,7-12h,1422,relative_humidity_2m,6.449740779143257
New Zealand,auckland,7-12h,1422,dew_point_2m,1.1794835457093737
New Zealand,auckland,7-12h,1422,apparent_temperature,1.0240497636466472
New Zealand,auckland,7-12h,1422,precipitation,0.49408598077605625
New Zealand,auckland,7-12h,1422,rain,0.4558881842823016
New Zealand,auckland,7-12h,1422,showers,0.2205988525064101
New Zealand,auckland,7-12h,1422,snowfall,0
New Zealand,auckland,7-12h,1422,snow_depth,0
New Zealand,auckland,7-12h,1422,weather_code,21.835434884525274
New Zealand,auckland,7-12h,1422,pressure_msl,0.534716034632769
New Zealand,auckland,7-12h,1422,surface_pressure,0.5324095374914083
New Zealand,auckland,7-12h,1422,cloud_cover,33.11096716003408
New Zealand,auckland,7-12h,1422,wind_speed_10m,4.042269627475332
New Zealand,auckland,7-12h,1422,wind_gusts_10m,8.80671093681479
Nigeria,lagos,0h,372,temperature_2m,1.3530133633081098
Nigeria,lagos,0h,372,relative_humidity_2m,5.694743850857712
Nigeria,lagos,0h,372,dew_point_2m,1.0808698209740493
Nigeria,lagos,0h,372,apparent_temperature,1.842683877111791
Nigeria,lagos,0h,372,precipitation,0.24637151769468563
Nigeria,lagos,0h,372,rain,0.17734602590198015
Nigeria,lagos,0h,372,showers,0.20478155158843714
Nigeria,lagos,0h,372,snowfall,0
Nigeria,lagos,0h,372,snow_depth,0
Nigeria,lagos,0h,372,weather_code,23.82248418381618
Nigeria,lagos,0h,372,pressure_msl,0.5511961577343156
Nigeria,lagos,0h,372,surface_pressure,0.5511961577343156
Nigeria,lagos,0h,372,cloud_cover,38.024468636047544
Nigeria,lagos,0h,372,wind_speed_10m,3.4604757582041055
Nigeria,lagos,0h,372,wind_gusts_10m,7.461878024727688
Nigeria,lagos,1-6h,2036,temperature_2m,1.3550712433876635
Nigeria,lagos,1-6h,2036,relative_humidity_2m,5.236077057010793
Nigeria,lagos,1-6h,2036,dew_point_2m,0.7898919375993652
Nigeria,lagos,1-6h,2036,apparent_temperature,1.77250059230041
Nigeria,lagos,1-6h,2036,precipitation,0.352468142884611
Nigeria,lagos,1-6h,2036,rain,0.3329778720295039
Nigeria,lagos,1-6h,2036,showers,0.18042734688763673
Nigeria,lagos,1-6h,2036,snowfall,0
Nigeria,lagos,1-6h,2036,snow_depth,0
Nigeria,lagos,1-6h,2036,weather_code,24.877716652752053
Nigeria,lagos,1-6h,2036,pressure_msl,0.4744762389996407
Nigeria,lagos,1-6h,2036,surface_pressure,0.4742795176936606
Nigeria,lagos,1-6h,2036,cloud_cover,38.96444402065683
Nigeria,lagos,1-6h,2036,wind_speed_10m,3.529563606657077
Nigeria,lagos,1-6h,2036,wind_gusts_10m,7.357348010295371
Nigeria,lagos,13-18h,928,temperature_2m,1.0648984086238722
Nigeria,lagos,13-18h,928,relative_humidity_2m,4.411485792400529
Nigeria,lagos,13-18h,928,dew_point_2m,0.5366121375881246
Nigeria,lagos,13-18h,928,apparent_temperature,1.3915229810881857
Nigeria,lagos,13-18h,928,precipitation,0.1788974855743579
Nigeria,lagos,13-18h,928,rain,0.1762272240113843
Nigeria,lagos,13-18h,928,showers,0.04020422005641731
Nigeria,lagos,13-18h,928,snowfall,0
Nigeria,lagos,13-18h,928,snow_depth,0
Nigeria,lagos,13-18h,928,weather_code,14.02560773776998
Nigeria,lagos,13-18h,928,pressure_msl,0.4365321807468324
Nigeria,lagos,13-18h,928,surface_pressure,0.4365321807468324
Nigeria,lagos,13-18h,928,cloud_cover,41.76101960705329
Nigeria,lagos,13-18h,928,wind_speed_10m,4.000665354145741
Nigeria,lagos,13-18h,928,wind_gusts_10m,7.773245172850357
Nigeria,lagos,19-24h,272,temperature_2m,0.38710843594072014
Nigeria,lagos,19-24h,272,relative_humidity_2m,2.7089177348375952
Nigeria,lagos,19-24h,272,dew_point_2m,0.3608608987342547
Nigeria,lagos,19-24h,272,apparent_temperature,0.9968701018688441
Nigeria,lagos,19-24h,272,precipitation,0.035355339059327376
Nigeria,lagos,19-24h,272,rain,0.035355339059327376
Nigeria,lagos,19-24h,272,showers,0
Nigeria,lagos,19-24h,272,snowfall,0
Nigeria,lagos,19-24h,272,snow_depth,0
Nigeria,lagos,19-24h,272,weather_code,7.469546013450806
Nigeria,lagos,19-24h,272,pressure_msl,0.4195585915753673
Nigeria,lagos,19-24h,272,surface_pressure,0.4195585915753673
Nigeria,lagos,19-24h,272,cloud_cover,43.80001343002749
Nigeria,lagos,19-24h,272,wind_speed_10m,5.4060491717204
Nigeria,lagos,19-24h,272,wind_gusts_10m,10.685855136581255
Nigeria,lagos,7-12h,1418,temperature_2m,1.650921869240239
Nigeria,lagos,7-12h,1418,relative_humidity_2m,6.467233240172544
Nigeria,lagos,7-12h,1418,dew_point_2m,0.8131153414695516
Nigeria,lagos,7-12h,1418,apparent_temperature,1.952026902170743
Nigeria,lagos,7-12h,1418,precipitation,0.35410149708773375
Nigeria,lagos,7-12h,1418,rain,0.3055665966576645
Nigeria,lagos,7-12h,1418,showers,0.22075009963307216
Nigeria,lagos,7-12h,1418,snowfall,0
Nigeria,lagos,7-12h,1418,snow_depth,0
Nigeria,lagos,7-12h,1418,weather_code,29.031766075574094
Nigeria,lagos,7-12h,1418,pressure_msl,0.5011411519330572
Nigeria,lagos,7-12h,1418,surface_pressure,0.5011411519330572
Nigeria,lagos,7-12h,1418,cloud_cover,38.12689450540437
Nigeria,lagos,7-12h,1418,wind_speed_10m,3.4987545638247255
Nigeria,lagos,7-12h,1418,wind_gusts_10m,7.4159046480481505
Norway,oslo,0h,372,temperature_2m,1.5364566133578854
Norway,oslo,0h,372,relative_humidity_2m,8.705454970106912
Norway,oslo,0h,372,dew_point_2m,1.1676186592091329
Norway,oslo,0h,372,apparent_temperature,1.640597189984472
Norway,oslo,0h,372,precipitation,0.23748231399909678
Norway,oslo,0h,372,rain,0.2390617862277629
Norway,oslo,0h,372,showers,0
Norway,oslo,0h,372,snowfall,0.0814782773346329
Norway,oslo,0h,372,snow_depth,0.005487032611687343
Norway,oslo,0h,372,weather_code,10.66574256749754
Norway,oslo,0h,372,pressure_msl,0.4848234353255424
Norway,oslo,0h,372,surface_pressure,0.4868154140039457
Norway,oslo,0h,372,cloud_cover,29.455725843140186
Norway,oslo,0h,372,wind_speed_10m,4.365819092001639
Norway,oslo,0h,372,wind_gusts_10m,8.738011756822349
Norway,oslo,1-6h,2036,temperature_2m,1.4889540902619067
Norway,oslo,1-6h,2036,relative_humidity_2m,8.943832593124217
Norway,oslo,1-6h,2036,dew_point_2m,1.1759082933383227
Norway,oslo,1-6h,2036,apparent_temperature,1.5740216657728066
Norway,oslo,1-6h,2036,precipitation,0.27059564654530766
Norway,oslo,1-6h,2036,rain,0.28555601847213474
Norway,oslo,1-6h,2036,showers,0
Norway,oslo,1-6h,2036,snowfall,0.059317500076488096
Norway,oslo,1-6h,2036,snow_depth,0.005855160771668231
Norway,oslo,1-6h,2036,weather_code,13.095725843322231
Norway,oslo,1-6h,2036,pressure_msl,0.5265448782780683
Norway,oslo,1-6h,2036,surface_pressure,0.5284536510391987
Norway,oslo,1-6h,2036,cloud_cover,32.18374920923703
Norway,oslo,1-6h,2036,wind_speed_10m,4.35296457479164
Norway,oslo,1-6h,2036,wind_gusts_10m,8.379919163490808
Norway,oslo,13-18h,928,temperature_2m,1.484285500931631
Norway,oslo,13-18h,928,relative_humidity_2m,9.306676320681355
Norway,oslo,13-18h,928,dew_point_2m,1.1323324265152575
Norway,oslo,13-18h,928,apparent_temperature,1.5291351511049727
Norway,oslo,13-18h,928,precipitation,0.2990646337707182
Norway,oslo,13-18h,928,rain,0.28066270098489743
Norway,oslo,13-18h,928,showers,0
Norway,oslo,13-18h,928,snowfall,0.025793443433127165
Norway,oslo,13-18h,928,snow_depth,0.0045009577524850386
Norway,oslo,13-18h,928,weather_code,14.678156419048985
Norway,oslo,13-18h,928,pressure_msl,0.7181303550864253
Norway,oslo,13-18h,928,surface_pressure,0.7187453148273093
Norway,oslo,13-18h,928,cloud_cover,31.535147331848304
Norway,oslo,13-18h,928,wind_speed_10m,4.432294785882988
Norway,oslo,13-18h,928,wind_gusts_10m,8.247639421948728
Norway,oslo,19-24h,272,temperature_2m,1.5618145555354366
Norway,oslo,19-24h,272,relative_humidity_2m,9.187987682134692
Norway,oslo,19-24h,272,dew_point_2m,1.1089541973249868
Norway,oslo,19-24h,272,apparent_temperature,1.6342609410768563
Norway,oslo,19-24h,272,precipitation,0.4068349860598925
Norway,oslo,19-24h,272,rain,0.4071962960654379
Norway,oslo,19-24h,272,showers,0
Norway,oslo,19-24h,272,snowfall,0.008488746876271654
Norway,oslo,19-24h,272,snow_depth,0.004617740725913995
Norway,oslo,19-24h,272,weather_code,21.117841634364947
Norway,oslo,19-24h,272,pressure_msl,0.8673828112064937
Norway,oslo,19-24h,272,surface_pressure,0.8683994743542967
Norway,oslo,19-24h,272,cloud_cover,23.54329553622182
Norway,oslo,19-24h,272,wind_speed_10m,4.732786146223211
Norway,oslo,19-24h,272,wind_gusts_10m,8.404261874017184
Norway,oslo,7-12h,1418,temperature_2m,1.4769312140385584
Norway,oslo,7-12h,1418,relative_humidity_2m,9.690339510602687
Norway,oslo,7-12h,1418,dew_point_2m,1.1492378046926746
Norway,oslo,7-12h,1418,apparent_temperature,1.541352875980504
Norway,oslo,7-12h,1418,precipitation,0.26661964794697357
Norway,oslo,7-12h,1418,rain,0.2610870191981863
Norway,oslo,7-12h,1418,showers,0
Norway,oslo,7-12h,1418,snowfall,0.02507815709593972
Norway,oslo,7-12h,1418,snow_depth,0.005645872963791535
Norway,oslo,7-12h,1418,weather_code,14.01958130917704
Norway,oslo,7-12h,1418,pressure_msl,0.6232224369547665
Norway,oslo,7-12h,1418,surface_pressure,0.6264841335058333
Norway,oslo,7-12h,1418,cloud_cover,33.40350395038836
Norway,oslo,7-12h,1418,wind_speed_10m,4.048923310188926
Norway,oslo,7-12h,1418,wind_gusts_10m,7.9468509521959385
Pakistan,karachi,0h,372,temperature_2m,1.0824106906464876
Pakistan,karachi,0h,372,relative_humidity_2m,15.272084308953541
Pakistan,karachi,0h,372,dew_point_2m,4.070817993939909
Pakistan,karachi,0h,372,apparent_temperature,1.0212263342699557
Pakistan,karachi,0h,372,precipitation,0.007332355751067665
Pakistan,karachi,0h,372,rain,0
Pakistan,karachi,0h,372,showers,0.007332355751067665
Pakistan,karachi,0h,372,snowfall,0
Pakistan,karachi,0h,372,snow_depth,0
Pakistan,karachi,0h,372,weather_code,4.41953143042519
Pakistan,karachi,0h,372,pressure_msl,0.5737539092564831
Pakistan,karachi,0h,372,surface_pressure,0.580924365369172
Pakistan,karachi,0h,372,cloud_cover,23.372394340424368
Pakistan,karachi,0h,372,wind_speed_10m,3.6236899746333244
Pakistan,karachi,0h,372,wind_gusts_10m,6.005826024499806
Pakistan,karachi,1-6h,2036,temperature_2m,1.0892130502166593
Pakistan,karachi,1-6h,2036,relative_humidity_2m,13.555749691747208
Pakistan,karachi,1-6h,2036,dew_point_2m,3.6792801145197136
Pakistan,karachi,1-6h,2036,apparent_temperature,0.9927784432229049
Pakistan,karachi,1-6h,2036,precipitation,0.26912139664037493
Pakistan,karachi,1-6h,2036,rain,0.27701751450022455
Pakistan,karachi,1-6h,2036,showers,0.10716016325757889
Pakistan,karachi,1-6h,2036,snowfall,0
Pakistan,karachi,1-6h,2036,snow_depth,0
Pakistan,karachi,1-6h,2036,weather_code,4.6733159663998185
Pakistan,karachi,1-6h,2036,pressure_msl,0.4565825045893176
Pakistan,karachi,1-6h,2036,surface_pressure,0.46458042417911977
Pakistan,karachi,1-6h,2036,cloud_cover,24.93281739202623
Pakistan,karachi,1-6h,2036,wind_speed_10m,4.177833497262044
Pakistan,karachi,1-6h,2036,wind_gusts_10m,6.734057065243565
Pakistan,karachi,13-18h,928,temperature_2m,1.3059215269237117
Pakistan,karachi,13-18h,928,relative_humidity_2m,15.625603436623518
Pakistan,karachi,13-18h,928,dew_point_2m,3.6768351036333335
Pakistan,karachi,13-18h,928,apparent_temperature,1.1511613326519892
Pakistan,karachi,13-18h,928,precipitation,0
Pakistan,karachi,13-18h,928,rain,0
Pakistan,karachi,13-18h,928,showers,0
Pakistan,karachi,13-18h,928,snowfall,0
Pakistan,karachi,13-18h,928,snow_depth,0
Pakistan,karachi,13-18h,928,weather_code,4.95627432376516
Pakistan,karachi,13-18h,928,pressure_msl,0.3587574341414088
Pakistan,karachi,13-18h,928,surface_pressure,0.3606447769931154
Pakistan,karachi,13-18h,928,cloud_cover,26.01611735192178
Pakistan,karachi,13-18h,928,wind_speed_10m,2.5469259699786573
Pakistan,karachi,13-18h,928,wind_gusts_10m,5.907319393243699
Pakistan,karachi,19-24h,272,temperature_2m,1.283492478036576
Pakistan,karachi,19-24h,272,relative_humidity_2m,15.431537607807476
Pakistan,karachi,19-24h,272,dew_point_2m,3.4384076341852676
Pakistan,karachi,19-24h,272,apparent_temperature,1.167576675905119
Pakistan,karachi,19-24h,272,precipitation,0
Pakistan,karachi,19-24h,272,rain,0
Pakistan,karachi,19-24h,272,showers,0
Pakistan,karachi,19-24h,272,snowfall,0
Pakistan,karachi,19-24h,272,snow_depth,0
Pakistan,karachi,19-24h,272,weather_code,7.379422901077101
Pakistan,karachi,19-24h,272,pressure_msl,0.3813675084096584
Pakistan,karachi,19-24h,272,surface_pressure,0.3867283588378405
Pakistan,karachi,19-24h,272,cloud_cover,27.089855926483757
Pakistan,karachi,19-24h,272,wind_speed_10m,2.074689913045831
Pakistan,karachi,19-24h,272,wind_gusts_10m,5.2889590880715005
Pakistan,karachi,7-12h,1418,temperature_2m,1.0681040503346693
Pakistan,karachi,7-12h,1418,relative_humidity_2m,13.517527669726945
Pakistan,karachi,7-12h,1418,dew_point_2m,3.718656505503545
Pakistan,karachi,7-12h,1418,apparent_temperature,1.0212205424553813
Pakistan,karachi,7-12h,1418,precipitation,0
Pakistan,karachi,7-12h,1418,rain,0
Pakistan,karachi,7-12h,1418,showers,0
Pakistan,karachi,7-12h,1418,snowfall,0
Pakistan,karachi,7-12h,1418,snow_depth,0
Pakistan,karachi,7-12h,1418,weather_code,3.667991383556517
Pakistan,karachi,7-12h,1418,pressure_msl,0.38996582252326556
Pakistan,karachi,7-12h,1418,surface_pressure,0.3961023075946475
Pakistan,karachi,7-12h,1418,cloud_cover,25.839419487206463
Pakistan,karachi,7-12h,1418,wind_speed_10m,3.89352469565974
Pakistan,karachi,7-12h,1418,wind_gusts_10m,7.022412236890091
Panama,panama_city,0h,372,temperature_2m,0.9458170502127344
Panama,panama_city,0h,372,relative_humidity_2m,5.834178126231848
Panama,panama_city,0h,372,dew_point_2m,0.6800142313501313
Panama,panama_city,0h,372,apparent_temperature,1.2412272802715552
Panama,panama_city,0h,372,precipitation,0.9153999067332876
Panama,panama_city,0h,372,rain,0.9277965572327282
Panama,panama_city,0h,372,showers,0.6520851583677095
Panama,panama_city,0h,372,snowfall,0
Panama,panama_city,0h,372,snow_depth,0
Panama,panama_city,0h,372,weather_code,29.336662812021352
Panama,panama_city,0h,372,pressure_msl,0.41008784791889463
Panama,panama_city,0h,372,surface_pressure,0.40653267667470433
Panama,panama_city,0h,372,cloud_cover,27.64337016317827
Panama,panama_city,0h,372,wind_speed_10m,4.621193580399644
Panama,panama_city,0h,372,wind_gusts_10m,7.386717955258454
Panama,panama_city,1-6h,2034,temperature_2m,0.940083052461886
Panama,panama_city,1-6h,2034,relative_humidity_2m,5.881658238809139
Panama,panama_city,1-6h,2034,dew_point_2m,0.738410954322271
Panama,panama_city,1-6h,2034,apparent_temperature,1.2637678364884797
Panama,panama_city,1-6h,2034,precipitation,1.0347834529473345
Panama,panama_city,1-6h,2034,rain,1.0779044822075046
Panama,panama_city,1-6h,2034,showers,0.5954184303311196
Panama,panama_city,1-6h,2034,snowfall,0
Panama,panama_city,1-6h,2034,snow_depth,0
Panama,panama_city,1-6h,2034,weather_code,33.90625632960804
Panama,panama_city,1-6h,2034,pressure_msl,0.4040600245526591
Panama,panama_city,1-6h,2034,surface_pressure,0.4000983163342839
Panama,panama_city,1-6h,2034,cloud_cover,25.489061027332173
Panama,panama_city,1-6h,2034,wind_speed_10m,4.861971914232804
Panama,panama_city,1-6h,2034,wind_gusts_10m,7.657555185942968
Panama,panama_city,13-18h,928,temperature_2m,1.2971703288577663
Panama,panama_city,13-18h,928,relative_humidity_2m,7.948378711280121
Panama,panama_city,13-18h,928,dew_point_2m,0.9250349480816461
Panama,panama_city,13-18h,928,apparent_temperature,1.5083174572098998
Panama,panama_city,13-18h,928,precipitation,1.3001574838297938
Panama,panama_city,13-18h,928,rain,1.3965243185901894
Panama,panama_city,13-18h,928,showers,0.8091609106416009
Panama,panama_city,13-18h,928,snowfall,0
Panama,panama_city,13-18h,928,snow_depth,0
Panama,panama_city,13-18h,928,weather_code,42.954993487570704
Panama,panama_city,13-18h,928,pressure_msl,0.49768862305385525
Panama,panama_city,13-18h,928,surface_pressure,0.49601863146319264
Panama,panama_city,13-18h,928,cloud_cover,23.629458163560336
Panama,panama_city,13-18h,928,wind_speed_10m,3.934649351243561
Panama,panama_city,13-18h,928,wind_gusts_10m,6.633070880847334
Panama,panama_city,19-24h,272,temperature_2m,1.1769851815749672
Panama,panama_city,19-24h,272,relative_humidity_2m,7.705040367111877
Panama,panama_city,19-24h,272,dew_point_2m,0.7473482533362249
Panama,panama_city,19-24h,272,apparent_temperature,1.2949846694527498
Panama,panama_city,19-24h,272,precipitation,0.99413722570348
